x,y,flux,mag,SNR
1467.8953166097128,1119.8892071585178,11336.99023497072,14.863755568598428,47.66306243078948
927.5599386171162,1126.137265895553,216351.7465793508,11.662098986121398,423.0086726408816
938.8207460549418,1138.0088624298369,327463.5997688382,11.212092420845519,536.3914651477394
838.0237989344346,1142.0475897978135,86160.61359723895,12.661728042121458,237.6905129152691
885.9401427215879,1147.518459176777,18790.443542819874,14.315157420966663,74.2587083640968
773.9999161395656,1150.1001641022542,266959.5678382124,11.433886273502573,477.7823289910021
1113.8497425465089,1149.6290206560657,20040.38559614021,14.245234816210475,78.43651028385318
1988.7315908052806,1153.6483612298164,94304.06292473039,12.563673990113733,252.45058455118
1480.1664376333338,1155.574147940332,109592.66723116454,12.400546258050177,278.516990569458
1775.868558116493,1155.847248462184,80554.83256719031,12.734771001727376,227.12348236361322
714.1035517825878,1162.9064778557454,10546.896208829387,14.942188319565224,44.654241932668995
852.0357788880718,1162.970263905771,12699.448946998715,14.740537808726227,52.75962387055735
1686.329917678985,1165.5502021484629,644818.620759397,10.476406074191155,776.2380239604101
1449.5815774452547,1170.0368763646395,18466.98110594566,14.334010237873233,73.16544609470145
1752.1508844081761,1211.7292758473086,10627.297585937267,14.933942895306396,44.96226204271787
1393.9770139428338,1211.2137819514885,9503.817708546114,15.055254756068129,40.61951978588043
1703.9633430359186,1223.026691829798,4037.6684437670483,15.984673365879598,18.189060798955314
668.0087491288118,1234.3079040567225,9897.065512205629,15.011233887438616,42.14914974475247
940.1338481785939,1234.341569103539,220938.87723622168,11.639319643282315,428.23900147563
1296.9283677013914,1234.0892285599107,413515.48994858674,10.958770543735678,610.5224659862649
1698.1224912923024,1239.042958735911,1275105.994049633,9.736134281766105,1109.6923357088785
1065.8877817061605,1239.2394139158594,8661.790636912066,15.155980794396031,37.30872258488417
1699.617431773395,1240.919192127268,1301677.1300249957,9.713741813684834,1121.587106763628
996.0897238728815,1241.641875475417,38951.42918676694,13.523691506946491,134.24317191360453
1698.7747769203334,1241.8034245530878,1283621.8218552845,9.728907271028476,1113.51828662066
492.2731560224382,1254.3279946719738,431316.7510824883,10.913009186994147,624.797808668098
929.1229224847405,1255.7240711647842,42165.06777022864,13.437617993280373,142.62220402926283
1551.5160326680457,1267.9606619628155,33374.853972623525,13.691451564557003,119.03372159642997
663.9130145297191,1276.2368666166406,93414.43312738916,12.573965043276047,250.87002438325027
884.2879861508138,1279.811359082821,17330.073587446008,14.402998982921801,69.28205688348294
59.16449312848476,1286.1007093358169,28079.62736228494,13.879021649793724,103.70134091140838
756.0643636503748,1296.2398042831971,85969.71436983731,12.664136290453698,237.3363464856952
808.1481198952017,1298.3457012332456,108384.58052454541,12.41258124720236,276.5277070943596
2045.707462639985,1304.861918492282,1405.739917220569,17.13023755704626,6.508845240223906
1890.1127747019668,1305.0463428972487,18594.444700833636,14.326541966893167,73.59686182712018
1426.55216956349,1313.6355351450827,310.3050445587709,18.77052791032874,1.453945982895484
1071.4106096051412,1318.3076602945753,8471.302461051158,15.180124529615744,36.55288458056093
1182.8204974082932,1321.6872136558554,13772.15041446396,14.652495606834076,56.69372055588186
704.5280850631528,1324.107601769915,71873.11591385872,12.85858381693628,210.0224311369882
896.6260882216527,1329.832479970163,11080.70648935145,14.88858137188781,46.69146638110561
2046.630630086691,1332.1315169230845,2039.2128214682143,16.726343617302994,9.378477257540348
1086.4383263993514,1341.1376731858832,15321.097464122868,14.536775311702764,62.258238451369685
963.9779689019937,1346.0769209215196,11150.471116725477,14.881766957308201,46.95636391387392
