x,y,flux,peak,area
997.9999999999999,822.3073234524848,2293.9999999999927,1588.9999999999964,2
237.57904454188784,409.60696976690514,4333.0,1546.5000000000036,4
273.7181064455737,991.7389676384059,3738.9999999999927,1535.9999999999964,9
773.4170476495451,265.0,2609.9320732069536,1521.4660366034805,2
929.3366793816502,877.4055410560128,4980.999999999942,1457.999999999991,6
150.30578512396696,929.1127066115702,9679.999999999898,1451.9999999999782,13
6.053421421909819,69.33322204038383,8491.226821082219,1393.499999999991,28
200.1099111261109,938.5951175610307,8889.0000000002,1336.00000000002,14
405.5002384358607,238.58369098712444,4193.999999999964,1285.499999999989,4
510.82931176520117,1015.1573631546912,6178.553267066625,1249.22619311989,12
109.70832211150014,951.6834096417991,7426.000000000051,1240.0000000000055,10
154.92004430654308,954.7055040137725,4288.3293852657225,1226.8893109782439,6
310.4570983087366,995.0566954781915,33822.12795215119,1183.4771161661502,92
13.821527777777774,600.0,1439.9999999999964,1182.9999999999927,2
296.542282648768,446.7554730449125,23735.54131530371,1143.2791325407015,40
268.87022900763355,995.7423987579245,7729.000000000367,1118.0000000000182,25
179.3019447372233,67.85906268051043,3260.5304171003045,1113.499999999991,4
107.03577929657796,964.7297728403646,9283.299879199876,1055.6499395999545,14
1010.909743936449,303.08721372433024,11832.999999999742,1041.0,27
782.0000000000001,426.82391879964695,2265.999999999989,990.9999999999964,3
488.6962799388483,103.79921861729235,2943.499999999989,989.5000000000036,7
169.24758846761094,954.7814341614012,3307.9870387923693,982.0000000000073,9
1009.3405233277549,246.41387043408437,50517.75000000073,957.2500000000018,99
189.33688251662522,954.5121069177994,2633.5856361615333,933.6774228951981,6
1016.5138339920948,619.9335968379447,2530.000000000091,933.0000000000073,9
395.8376497248301,994.1642926513434,6178.000000000058,912.0000000000218,11
291.08282256797105,994.1928335690711,6362.999999999793,909.9999999999854,13
378.7233201581028,994.4416996047431,2024.0000000000728,894.0000000000291,3
229.8154101995565,872.6790465631929,1803.999999999989,891.9999999999927,3
28.795649072753214,207.8086067522587,8412.00000000008,878.0,16
89.27109629291569,956.499853183069,8873.600229262622,865.9756638618965,16
373.55959789372906,788.6404978458593,2089.00000000004,849.5000000000073,4
508.5433023741915,14.924394140008143,15987.27730717853,836.4088349648882,31
93.84092339979016,937.1544596012591,4764.999999999876,822.9999999999982,12
384.3483091950036,788.839218872176,2313.704382066804,805.8845107940069,4
342.3029510255338,994.0507534533276,4778.000000000109,787.5000000000073,12
134.40179660211712,5.291767961356347,4033.4578228594437,757.1667532385018,12
87.38115929434258,946.9262188233247,11506.999999999774,707.4999999999909,36
928.530825290526,940.2578294268269,5077.00000000008,694.0000000000109,11
320.1775756466633,915.4518789107493,1512.2925749984752,683.3731215245425,3
28.668794892258582,713.3437749401436,2505.9999999999854,678.4999999999982,6
277.18578465869115,996.0823363828291,1420.9999999999382,648.9999999999818,5
490.396813353566,994.1221547799696,1317.9999999999673,633.9999999999854,3
111.79759719672953,976.7582179209077,5993.000000000189,617.0000000000182,14
1005.2542689434365,311.75453575240124,3748.0000000000073,616.9999999999964,12
186.7855761503201,81.77946225627721,8010.092781707881,603.0185472036846,26
608.3654891304348,1000.5591032608694,1472.000000000011,597.0000000000036,4
25.0,817.2647754137116,1057.5000000000055,578.5000000000055,3
27.57026563838903,216.9005998286204,2334.0,569.0000000000036,5
329.43962650480273,249.73805485618828,3980.403888826888,532.3782098696502,11
5.076222289705435,660.2979046462192,3293.0000000000764,474.0,10
251.52009716715304,798.889666838093,2376.99526618468,443.5268504278829,14
170.79232505643338,945.2009029345372,443.00000000000364,440.0,3
372.0497041420119,923.6840236686392,1690.0000000000546,435.00000000001637,6
782.0,185.5562895028113,1313.9307750211847,406.8577618332347,6
782.0,174.631711409396,596.0000000000036,376.50000000000364,2
570.8259318725652,1001.2834594223878,1027.8380288833068,320.7869069569224,4
920.5317796610169,222.6334745762712,943.9999999999927,301.9999999999891,4
782.0,27.78723404255319,422.99999999996726,295.4999999999909,4
782.0,536.0,-274.00000000005093,92.49999999998545,4
